,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,94.19
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,91.58
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,92.03
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,92.08
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.52
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.45
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.27
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.74
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.29
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.24
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,97.95
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,97.92
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,98.02
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,97.33
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,97.28
